Taxi ID,Date,Time,Latitude,Longitude,Temperature
140,2002/1/14,08:55:52.575669+01,41.91508206,12.38477928,7.710669469
140,2002/1/14,09:39:08.089176+01,41.82013176,12.41090125,7.652843121
140,2002/1/14,11:15:17.745494+01,41.8958615,12.4768399,9.541286092
140,2002/1/14,11:41:48.465416+01,41.842652,12.47442927,10.26687985
140,2002/1/14,13:24:21.227624+01,41.81969876,12.40637038,11.49449955
140,2002/1/14,13:30:10.81593+01,41.84041561,12.47461295,15.30873136
140,2002/1/14,14:42:09.982353+01,41.91538056,12.45825457,13.83974176
140,2002/2/14,08:18:50.714406+01,41.99286349,12.52713962,9.285226011
140,2002/2/14,08:29:19.599192+01,41.92552716,12.47311818,10.68419617
140,2002/3/14,05:36:00.246787+01,41.92694987,12.47384928,6.759802503
140,2002/3/14,05:59:45.250076+01,41.89955051,12.46664617,8.306206346
140,2002/3/14,06:00:00.628555+01,41.89955051,12.46664617,11.36872654
140,2002/3/14,08:30:23.772565+01,41.92698278,12.51047964,9.657791794
140,2002/3/14,09:58:23.545363+01,41.91512392,12.45267322,7.903412156
140,2002/3/14,12:41:11.438329+01,41.92733605,12.52811241,13.92564846
140,2002/3/14,13:51:38.706996+01,41.90835805,12.45798453,15.81137923
141,2002/3/14,13:47:21.106494+01,41.90458234,12.50492971,15.60113864
141,2002/3/14,14:48:59.627579+01,41.92684727,12.48610116,14.51858243
141,2002/3/14,18:00:35.8863+01,41.89964263,12.48587385,9.846934252
141,2002/3/14,19:46:23.919458+01,41.92629935,12.57430589,11.78407971
141,2002/3/14,20:16:59.573944+01,41.93785053,12.54104058,10.81378275
141,2002/3/14,20:22:58.794395+01,41.92770279,12.52446098,11.5093531
143,2002/2/14,16:32:42.388022+01,41.85738077,12.49500814,15.24047223
143,2002/2/14,16:32:56.382277+01,41.85785092,12.49573296,15.64242507
143,2002/2/14,17:34:24.307473+01,41.85646405,12.44544012,15.09347285
143,2002/2/14,17:35:44.112794+01,41.86091167,12.45200974,13.10669133
143,2002/2/14,20:24:40.25634+01,41.90852724,12.54143243,9.574295598
143,2002/2/14,21:02:55.017189+01,41.9388508,12.62805406,10.89060737
143,2002/2/14,23:59:57.64797+01,41.88981178,12.47464994,8.919628688
143,2002/3/14,00:00:13.079016+01,41.88981178,12.47464994,7.779209099
143,2002/3/14,01:26:44.972777+01,41.92641834,12.50552548,5.513328338
143,2002/3/14,16:32:40.193264+01,41.81024767,12.47997613,14.88437612
143,2002/3/14,17:56:34.308511+01,41.85835988,12.53572116,14.43383987
143,2002/3/14,17:59:55.022088+01,41.84241038,12.55143649,14.79523577
143,2002/3/14,18:00:10.347006+01,41.84241038,12.55143649,12.88240466
143,2002/3/14,18:25:41.92586+01,41.85512641,12.54008272,9.48406887
143,2002/3/14,20:49:28.121095+01,41.92694217,12.47048806,11.20188892
143,2002/3/14,21:23:39.676198+01,41.92687439,12.44713389,8.743389938
143,2002/3/14,21:28:37.827354+01,41.91303167,12.4524037,9.630545049
143,2002/3/14,23:59:56.440648+01,41.88989968,12.47467112,12.64678923
145,2002/3/14,13:09:07.46009+01,41.8826302,12.46892648,14.44138304
145,2002/3/14,16:13:57.177202+01,41.90969606,12.45180495,12.44799895
145,2002/3/14,18:00:08.44769+01,41.90160514,12.48273805,13.83165577
145,2002/3/14,20:08:34.198763+01,41.92669918,12.48104803,10.67414256
145,2002/3/14,20:55:40.919624+01,41.89947653,12.45240173,9.981069208
147,2002/3/14,13:10:52.506777+01,41.91425911,12.41026964,11.77096455
147,2002/3/14,13:17:02.453094+01,41.92704499,12.42667811,13.40760528
147,2002/3/14,14:54:26.238547+01,41.92656632,12.48131326,13.13542044
147,2002/3/14,17:59:58.871396+01,41.92111453,12.48118376,12.73719754
147,2002/3/14,18:32:21.071993+01,41.92687658,12.47433255,9.809663175
147,2002/3/14,20:35:30.188063+01,41.90150276,12.46359005,10.24340786
147,2002/3/14,21:47:10.306001+01,41.91447957,12.40703796,11.77228015
148,2002/3/14,06:18:54.834281+01,41.88566667,12.58679278,10.27811105
148,2002/3/14,06:39:45.272453+01,41.92637724,12.52792556,10.50815697
148,2002/3/14,09:46:23.529121+01,41.91592329,12.45261708,7.976028599
148,2002/3/14,11:44:41.728527+01,41.92514616,12.5221496,10.52135884
148,2002/3/14,11:53:12.617767+01,41.94931743,12.5410665,9.891213534
148,2002/3/14,12:00:56.448308+01,41.94923766,12.54086914,12.77539141
148,2002/3/14,12:01:11.883349+01,41.9480169,12.5400768,14.75594525
148,2002/3/14,12:13:27.387951+01,41.92568377,12.52246151,16.20155435
149,2002/1/14,05:26:53.374874+01,41.86628977,12.54241135,5.223523761
149,2002/1/14,05:57:38.762835+01,41.90759222,12.49051981,8.403981583
149,2002/1/14,07:02:38.355453+01,41.90739884,12.49028772,8.290153472
149,2002/1/14,07:47:38.756616+01,41.8925666,12.54164643,7.514460866
149,2002/1/14,12:06:41.700459+01,41.85030509,12.47408371,14.28144232
149,2002/1/14,12:35:56.93935+01,41.81661509,12.37225551,13.44292032
149,2002/1/14,13:38:13.358616+01,41.83778199,12.54161954,13.14642759
149,2002/1/14,13:45:33.691164+01,41.85953653,12.55690155,13.31725676
149,2002/2/14,05:29:46.759604+01,41.86701686,12.54138573,6.077528134
149,2002/2/14,05:59:49.855378+01,41.90756559,12.49060068,6.98883346
149,2002/2/14,07:53:59.741252+01,41.85532533,12.5393074,11.99298629
149,2002/2/14,07:54:14.630732+01,41.85383745,12.54351781,7.580694163
149,2002/2/14,10:14:46.488838+01,41.84006356,12.45260266,9.179261625
149,2002/2/14,11:59:49.644561+01,41.89538755,12.4820795,8.289253345
149,2002/2/14,12:12:19.51563+01,41.85821764,12.4740223,15.43767169
149,2002/2/14,12:12:38.272443+01,41.85726867,12.47379448,15.10600376
149,2002/2/14,12:49:12.807754+01,41.83945158,12.45201875,12.09440822
149,2002/2/14,13:39:36.426099+01,41.83448044,12.54065007,11.73543067
149,2002/2/14,13:44:37.914826+01,41.85773825,12.55507185,12.38081138
150,2002/1/14,13:03:38.527064+01,41.8639993,12.54804797,14.67109581
150,2002/1/14,13:56:30.062471+01,41.89459834,12.4811098,15.43057718
150,2002/1/14,17:13:11.994683+01,41.92648628,12.470707,13.09828766
150,2002/1/14,19:25:56.453128+01,41.81880689,12.40497433,10.95613228
150,2002/1/14,19:36:41.278485+01,41.85602547,12.47171916,12.71261599
150,2002/1/14,20:23:31.405843+01,41.8785488,12.47879557,11.73422092
150,2002/2/14,13:07:24.839343+01,41.86652591,12.54219413,14.09999687
150,2002/2/14,13:07:38.745985+01,41.86772894,12.54042934,14.62878818
150,2002/2/14,18:24:40.174557+01,41.8162782,12.36861258,10.92044874
150,2002/2/14,18:34:49.118425+01,41.84055589,12.45342476,13.19612274
150,2002/2/14,18:46:07.586119+01,41.85798635,12.47415292,11.40167795
150,2002/3/14,06:26:14.05952+01,41.88189927,12.52238103,11.39100759
150,2002/3/14,09:33:50.973025+01,41.83998576,12.45245465,7.669361183
150,2002/3/14,11:59:44.717286+01,41.83442947,12.47318079,11.25007496
150,2002/3/14,12:14:59.163658+01,41.85605311,12.49301829,15.49624753
150,2002/3/14,14:10:43.903773+01,41.91849932,12.51995854,15.50190727
151,2002/3/14,06:20:05.588058+01,41.92776318,12.52448492,9.823179506
151,2002/3/14,08:44:43.662559+01,41.85666282,12.4937667,11.32369539
151,2002/3/14,11:27:12.000129+01,41.93785927,12.54160908,9.973423142
151,2002/3/14,11:59:45.468609+01,41.91102951,12.49861223,10.35317442
151,2002/3/14,12:00:00.049589+01,41.91102951,12.49861223,15.79649032
151,2002/3/14,13:00:05.364782+01,41.92680857,12.51964392,14.41178554
152,2002/3/14,14:40:36.603519+01,41.92651528,12.51580296,9.621131372
152,2002/3/14,17:59:54.670041+01,41.88670176,12.50791204,20.32600494
152,2002/3/14,18:00:09.592536+01,41.88670182,12.50791202,14.25716025
152,2002/3/14,21:14:58.65412+01,41.85367006,12.47272097,10.66821063
153,2002/1/14,05:41:05.201706+01,41.92740777,12.51570252,5.89962844
153,2002/1/14,05:56:50.39995+01,41.9078238,12.4908621,6.646241871
153,2002/1/14,08:24:06.625188+01,41.90393662,12.4890306,9.232812353
153,2002/1/14,09:13:13.667103+01,41.84643438,12.47907696,11.4510723
153,2002/1/14,10:57:55.755337+01,41.81434688,12.45225333,7.155742142
153,2002/1/14,12:36:30.620151+01,41.90776319,12.49111913,14.37484032
153,2002/2/14,05:33:32.119807+01,41.93351204,12.52113573,6.005566872
153,2002/2/14,05:35:30.194845+01,41.92625639,12.5157593,7.110687687
153,2002/2/14,06:00:00.139753+01,41.90360752,12.48879478,10.43460253
153,2002/2/14,08:54:59.099846+01,41.83914023,12.451549,8.204247485
153,2002/2/14,09:32:10.872457+01,41.85666256,12.4773961,11.02398935
153,2002/2/14,12:15:25.378589+01,41.85691545,12.49390419,14.83207116
153,2002/2/14,12:22:25.400868+01,41.83972133,12.45195002,13.2399994
153,2002/2/14,14:24:42.637976+01,41.88842701,12.48133701,14.5791475
153,2002/3/14,05:43:11.706755+01,41.9264651,12.5158286,6.913515328
153,2002/3/14,05:59:55.318118+01,41.9077332,12.49076786,8.137555375
153,2002/3/14,06:00:09.293216+01,41.9077332,12.49076786,10.6956474
153,2002/3/14,08:49:09.341385+01,41.92639863,12.51603629,11.40170394
153,2002/3/14,11:06:19.386684+01,41.89923625,12.45253793,8.111086577
153,2002/3/14,12:00:03.333956+01,41.89732433,12.47093405,15.72190929
153,2002/3/14,13:20:24.64395+01,41.92721134,12.50628537,13.26697651
154,2002/2/14,16:21:10.595075+01,41.88016123,12.56637128,18.94740917
154,2002/3/14,13:27:39.249032+01,41.87984611,12.56696784,17.43815996
154,2002/3/14,15:50:23.797027+01,41.92682395,12.51038655,15.5541494
154,2002/3/14,17:01:28.887597+01,41.90675638,12.4527336,10.9124395
154,2002/3/14,17:59:50.953905+01,41.90457408,12.50208938,16.0783167
154,2002/3/14,19:15:29.960319+01,41.89747577,12.53971353,13.57572946
154,2002/3/14,19:15:45.675718+01,41.8960471,12.54122941,10.75981682
155,2002/1/14,05:48:02.968201+01,41.90015235,12.50105757,7.11320448
155,2002/1/14,06:01:34.062392+01,41.90019906,12.50114192,11.28026366
155,2002/1/14,07:11:00.877296+01,41.84012138,12.46186741,8.740564884
155,2002/1/14,07:16:13.377508+01,41.81742165,12.38026069,6.525785687
155,2002/1/14,12:04:49.862259+01,41.92760706,12.47512513,12.40210847
155,2002/1/14,12:42:04.902615+01,41.92286066,12.51192646,14.81476942
155,2002/2/14,05:21:28.895+01,41.85796551,12.53606024,6.540378948
155,2002/2/14,05:21:58.848262+01,41.8536495,12.54406816,4.99260297
155,2002/2/14,06:02:49.869795+01,41.85849162,12.55939401,8.91856632
155,2002/2/14,06:32:10.634587+01,41.85568187,12.53849249,10.61742309
155,2002/2/14,06:44:45.165619+01,41.85477078,12.54128522,9.2614023
155,2002/2/14,11:59:56.826007+01,41.86579311,12.47939444,8.958038063
155,2002/2/14,12:00:11.768275+01,41.86582906,12.47947009,15.7285898
155,2002/3/14,11:59:52.718539+01,41.90922731,12.48798819,9.756741716
155,2002/3/14,12:00:10.645165+01,41.90792885,12.486593,16.74515583
156,2002/1/14,02:10:41.25452+01,41.90382261,12.48905837,6.270242829
156,2002/1/14,02:47:16.918833+01,41.92654365,12.52801029,6.624981994
156,2002/1/14,02:50:31.895963+01,41.93781461,12.54236932,6.937809897
156,2002/3/14,16:56:24.450692+01,41.94325986,12.55776317,11.76247987
156,2002/3/14,17:05:02.882643+01,41.937805,12.54053279,18.08522282
156,2002/3/14,18:04:07.857015+01,41.90582782,12.53377771,11.92453643
156,2002/3/14,19:51:55.003558+01,41.89933761,12.4526172,12.1415535
156,2002/3/14,20:13:12.305082+01,41.85748749,12.43826945,9.998270666
156,2002/3/14,22:11:36.667127+01,41.94912536,12.54091993,9.539878672
156,2002/3/14,22:36:13.221811+01,41.92698547,12.52379755,12.55361035
157,2002/1/14,14:08:13.687846+01,41.88392039,12.5541819,14.76341888
157,2002/1/14,14:35:54.264092+01,41.92670959,12.51586663,14.09491839
157,2002/1/14,16:34:32.173523+01,41.89935774,12.49080098,16.0100151
157,2002/1/14,17:20:31.231842+01,41.91595125,12.4426007,12.18161905
157,2002/1/14,21:01:31.265331+01,41.90011644,12.45737711,12.10421137
157,2002/1/14,22:10:31.074251+01,41.91130576,12.44463661,10.06674687
157,2002/1/14,22:48:46.199047+01,41.89319907,12.54669669,10.19724515
157,2002/2/14,13:56:27.858449+01,41.89607175,12.54143766,14.48011401
157,2002/2/14,17:26:28.050594+01,41.89868922,12.45143248,12.40895855
157,2002/2/14,17:45:43.046499+01,41.8160897,12.36517989,12.77312549
157,2002/2/14,17:49:24.103356+01,41.90471869,12.47848745,14.99782458
157,2002/2/14,18:10:13.373517+01,41.85692257,12.37692099,10.90646729
157,2002/2/14,18:37:38.438826+01,41.89897343,12.45192275,10.26116544
157,2002/2/14,22:37:10.886035+01,41.89734047,12.5400653,11.88681569
157,2002/2/14,22:41:43.231946+01,41.88956468,12.55342144,9.56520603
157,2002/3/14,06:28:42.422148+01,41.89729504,12.54038716,11.42488445
157,2002/3/14,06:33:12.807438+01,41.90866238,12.5406507,11.40218018
157,2002/3/14,10:13:53.443607+01,41.9269927,12.46966109,10.37881609
157,2002/3/14,11:55:48.195974+01,41.84081727,12.45390501,11.60571263
157,2002/3/14,11:56:13.520148+01,41.83573177,12.44836289,7.449687093
157,2002/3/14,12:00:00.473454+01,41.8173261,12.37869637,13.50987563
157,2002/3/14,12:21:52.425725+01,41.84042876,12.45393227,14.38983465
157,2002/3/14,14:03:01.903359+01,41.87106146,12.54004501,16.40745992
157,2002/3/14,14:25:13.94701+01,41.88243873,12.56234426,14.7194388
158,2002/3/14,13:04:42.073015+01,41.8064424,12.6196599,13.05420545
158,2002/3/14,13:18:35.280607+01,41.85797181,12.5603918,15.03156677
158,2002/3/14,13:26:34.335038+01,41.87019328,12.54033239,16.22973287
158,2002/3/14,15:11:55.3354+01,41.83985429,12.45234757,12.69753033
158,2002/3/14,15:41:38.1613+01,41.85651802,12.4773583,15.24554465
158,2002/3/14,19:49:54.628952+01,41.9086814,12.54164181,10.85254295
158,2002/3/14,20:58:47.120614+01,41.8995203,12.46227654,12.67089524
159,2002/1/14,14:44:42.205976+01,41.85695911,12.48226738,13.69997231
159,2002/1/14,15:06:24.375983+01,41.88155456,12.46109479,14.88477041
159,2002/1/14,16:29:36.67391+01,41.90639554,12.44609263,12.31701931
159,2002/1/14,16:34:32.151001+01,41.92790371,12.45821833,12.23484989
159,2002/1/14,19:58:02.189224+01,41.92709415,12.47527645,11.04582202
159,2002/1/14,21:18:15.734182+01,41.91608807,12.44962034,10.05314449
159,2002/1/14,21:47:34.690459+01,41.87405837,12.45857087,10.9916864
159,2002/2/14,13:36:16.134124+01,41.87404688,12.45884551,15.02913739
159,2002/2/14,14:47:27.604293+01,41.83390027,12.44560579,12.98975721
159,2002/2/14,17:34:06.015518+01,41.84287687,12.54129447,12.02697423
159,2002/2/14,17:37:45.568258+01,41.85705696,12.52021827,15.20224811
159,2002/2/14,18:00:07.100527+01,41.89579807,12.48358484,11.99769803
159,2002/2/14,20:30:01.114896+01,41.92658091,12.51607404,9.506511304
159,2002/3/14,11:45:58.457939+01,41.8573899,12.47122272,11.47862297
159,2002/3/14,11:59:57.789106+01,41.86293412,12.47893959,10.72041866
159,2002/3/14,12:17:09.047926+01,41.85858078,12.49221084,15.73147531
160,2002/1/14,07:49:51.182342+01,41.81613054,12.36537891,7.450107872
160,2002/1/14,08:16:15.229099+01,41.85356898,12.45870029,11.81538735
160,2002/1/14,10:13:49.030737+01,41.9030876,12.4963514,9.674313386
160,2002/1/14,13:25:45.594582+01,41.92903593,12.46273122,14.90983154
160,2002/1/14,13:47:00.238062+01,41.92418825,12.45754389,16.32033642
160,2002/2/14,06:51:31.474102+01,41.89705023,12.48250608,8.081274538
160,2002/3/14,07:05:20.418036+01,41.88992532,12.47468593,10.82626965
160,2002/3/14,08:18:26.794152+01,41.92711936,12.46378323,10.47629724
160,2002/3/14,10:20:17.032045+01,41.83862879,12.45136703,6.702785522
160,2002/3/14,10:26:14.528395+01,41.85556571,12.47182713,10.57344631
160,2002/3/14,12:00:04.928663+01,41.88837006,12.47102696,16.15981226
162,2002/1/14,05:56:33.996357+01,41.90643106,12.48582383,7.243306404
162,2002/1/14,06:45:24.016167+01,41.90403542,12.48925784,10.51890332
162,2002/1/14,09:27:57.595624+01,41.83391403,12.45485142,10.7838804
162,2002/1/14,11:59:55.236708+01,41.83117032,12.43822968,8.014352156
162,2002/1/14,12:00:12.715672+01,41.83205213,12.44275362,12.03249344
162,2002/1/14,12:03:10.89132+01,41.83711314,12.45963143,13.41873628
162,2002/1/14,13:02:15.565601+01,41.87173006,12.49197817,16.34942532
162,2002/1/14,13:19:43.749141+01,41.85682427,12.55036573,11.47067078
162,2002/1/14,13:34:50.226709+01,41.8592824,12.55818039,13.97732758
162,2002/2/14,05:38:13.269285+01,41.86192597,12.49964988,6.903864883
162,2002/2/14,09:04:42.469501+01,41.92589626,12.48276917,9.132787103
162,2002/2/14,09:14:18.391419+01,41.98135478,12.45578547,9.580650855
162,2002/2/14,09:14:32.012906+01,41.98200695,12.44794768,6.328881562
162,2002/2/14,09:19:02.144275+01,41.92126221,12.38244023,5.669972099
162,2002/2/14,11:03:31.050782+01,41.80081729,12.45402514,11.09805128
162,2002/2/14,11:07:31.074322+01,41.79936936,12.54463829,9.066198882
162,2002/2/14,11:52:15.820073+01,41.84024605,12.45271367,6.327873999
162,2002/2/14,12:00:08.466391+01,41.84080927,12.46630789,17.15511251
162,2002/2/14,12:30:34.807763+01,41.86782849,12.53523065,15.84202549
162,2002/3/14,04:39:34.375029+01,41.8598487,12.5291567,7.576021202
162,2002/3/14,07:55:36.35194+01,41.85647066,12.49336323,10.88062327
162,2002/3/14,08:01:36.957619+01,41.84042545,12.45273227,8.453404322
162,2002/3/14,11:59:58.49339+01,41.92605529,12.48712176,10.19303657
162,2002/3/14,12:28:14.737991+01,41.92635584,12.45820387,15.68273449
162,2002/3/14,12:57:28.264882+01,41.90035858,12.49804164,16.35867109
163,2002/1/14,08:29:53.534987+01,41.79264944,12.45193663,7.974249562
163,2002/1/14,09:10:37.457329+01,41.8075155,12.45672946,9.371545225
163,2002/1/14,10:02:09.218509+01,41.88187817,12.49776468,9.954064781
163,2002/1/14,12:53:18.115573+01,41.86726023,12.47916606,14.85480493
163,2002/1/14,13:00:16.641922+01,41.85693753,12.47531403,14.44820961
163,2002/2/14,10:10:28.134752+01,41.8643335,12.4988128,10.06263734
163,2002/2/14,12:00:00.220275+01,41.86089696,12.49904043,15.96637935
163,2002/2/14,14:04:08.003794+01,41.85600333,12.48315896,14.86528994
163,2002/3/14,10:23:25.2959+01,41.79584199,12.45275784,8.85683125
163,2002/3/14,10:36:33.021712+01,41.85734419,12.49500738,11.75822292
163,2002/3/14,10:36:52.341314+01,41.85790585,12.49590129,11.63587554
163,2002/3/14,12:00:13.645999+01,41.90485895,12.47842131,15.8696808
163,2002/3/14,12:24:34.658088+01,41.90973765,12.45249192,12.64990186
167,2002/1/14,15:01:02.344217+01,41.89601472,12.483001,14.72406013
167,2002/1/14,15:14:32.350993+01,41.89419078,12.45267375,11.27367553
167,2002/1/14,17:36:45.160354+01,41.92805664,12.47390257,14.41934741
167,2002/1/14,18:00:15.08405+01,41.92293234,12.46886353,11.95152635
167,2002/2/14,15:50:07.656187+01,41.85679414,12.47366377,20.65027438
167,2002/2/14,17:59:50.69396+01,41.89643114,12.47478865,14.84930573
167,2002/2/14,18:00:05.729754+01,41.89625167,12.47607139,10.97268498
167,2002/3/14,10:34:04.355889+01,41.90732446,12.45470707,14.42699024
167,2002/3/14,10:34:19.890189+01,41.90683705,12.45279706,6.640512408
167,2002/3/14,10:49:34.363712+01,41.85595313,12.3770909,9.053546671
167,2002/3/14,11:31:49.946028+01,41.84070142,12.45421092,8.732972686
167,2002/3/14,12:00:05.337285+01,41.84215237,12.47251205,15.05077533
167,2002/3/14,14:04:52.310407+01,41.88114846,12.50321248,13.52346585
169,2002/2/14,15:33:56.233827+01,41.85709764,12.45907639,15.35191571
169,2002/2/14,15:34:11.191683+01,41.85855481,12.45985444,13.18438096
169,2002/2/14,16:43:13.260432+01,41.8569328,12.44676587,13.62358081
169,2002/2/14,16:44:27.418967+01,41.8615433,12.45241408,11.9357969
169,2002/2/14,17:44:04.822971+01,41.90853262,12.54132522,14.00242353
169,2002/2/14,23:59:47.139169+01,41.90546724,12.46897329,11.32880826
169,2002/3/14,00:32:06.02516+01,41.90664303,12.45134179,5.210759883
169,2002/3/14,01:17:19.092517+01,41.86743424,12.46442607,8.548718049
169,2002/3/14,16:47:04.426009+01,41.86666764,12.46520718,17.07373533
169,2002/3/14,18:00:11.702209+01,41.87329114,12.49638747,12.95380184
169,2002/3/14,18:04:42.174825+01,41.85721829,12.49424174,13.86407686
169,2002/3/14,23:12:19.358601+01,41.90959961,12.4515992,9.960698741
169,2002/4/14, 23:01:01.410289+01,41.92685017,12.44724725,9.255600818
